area_code,food_overall_rank,food_CoreDeclineScore,area_name,all_industry_rank,all_industry_CoreDeclineScore
3120139,113.0,0.7184728463323309,대림3동사거리,42,1.668858180122594
3120140,437.0,-0.0352587540543033,문래동주민센터,650,-0.11972423912067212
3120141,776.0,-0.8480770735786257,영등포청과시장교차로,99,1.0338353830773614
3120142,632.0,-0.4117862586235777,대림역,888,-0.5522452230813167
3120143,744.0,-0.7151947001962811,당산역,948,-0.6959291127451321
3120144,342.0,0.1562058737922551,영중로,47,1.5730579145365753
3120145,648.0,-0.4572542061080986,영등포역(영등포),563,0.006824126952676632
3120146,,,한강성심병원,364,0.3022095200875956
3120147,260.0,0.3116832339476591,보라매역,432,0.2174763618779833
3120148,697.0,-0.5731783083107955,국회의사당역(국회의사당),935,-0.658020717991217
3120149,682.0,-0.5438932994996382,여의도역(여의도),919,-0.6226580209559405
3120150,62.0,1.1483624310166116,63빌딩,705,-0.20772753319054685
3120151,398.0,0.0435820817779901,보라매공원,618,-0.0803634898042421
3120152,546.0,-0.2310293264634671,신대방삼거리역,791,-0.3582359216701339
3120153,717.0,-0.6359274827280281,노량진역(노량진),685,-0.16875041069734303
3120154,,,장승배기역,652,-0.12027706534860341
3120156,522.0,-0.1922885914691277,"총신대입구역(이수, 총신대)",805,-0.38325241438669877
3120157,301.0,0.2304151479794041,신림역(신림),486,0.12144229002261901
3120158,209.0,0.4238683302117633,녹두거리(대학동),289,0.4265186073146053
3120159,411.0,0.0250699257283111,서울대입구역,314,0.37806750419134155
3120160,681.0,-0.5422673509189752,사당역(사당),929,-0.6451467055044978
3120161,,,방배동가구거리(사당동가구거리),1076,-1.7653344569606058
3120162,418.0,0.0101378792161066,방배동카페골목,418,0.2300441151875942
3120163,,,사당역 11번(사당역먹자골목),1039,-1.1982637856923952
3120164,514.0,-0.1816816507002271,내방역,879,-0.5352893541135019
3120165,396.0,0.0441197980493571,서래마을카페거리(서래마을),480,0.13114418817802645
3120166,581.0,-0.3045013955807862,방배역,792,-0.35837481403559424
3120167,777.0,-0.8563538940884317,고속터미널(고속터미널역),988,-0.8638528695049881
3120168,148.0,0.6008196110542204,서울고교교차로,550,0.028490456398944302
3120169,606.0,-0.3478145489852517,서초역,717,-0.2352876136059516
3120170,704.0,-0.5902109908273495,삼호가든사거리,883,-0.5398792085256294
3120171,464.0,-0.0792646899359836,서초3동사거리,666,-0.14794109752398343
3120172,561.0,-0.271382328194783,교대입구교차로,185,0.6792956377581796
3120173,616.0,-0.3697813946832548,교대역(법원.검찰청),684,-0.1678498796175634
3120175,589.0,-0.3186003555022362,남부터미널역,654,-0.12682037184256145
3120176,639.0,-0.4286288066012114,,,
3120177,393.0,0.0516761888216686,신논현역 1번,244,0.5477986219229869
3120178,541.0,-0.224667306369508,신사역,775,-0.33104153954095505
3120179,775.0,-0.8413195800526778,양재역,949,-0.6975504866906754
3120180,650.0,-0.4589842292161282,양재화물트럭터미널앞,593,-0.0384305103080457
3120181,275.0,0.2880180998332738,교육개발원입구사거리,622,-0.089079588621231
3120182,366.0,0.0935698788490792,"양재시민의숲역(양재동꽃시장, aT센터)",584,-0.023252158372053196
3120183,743.0,-0.7087673952999485,양재천카페거리,1009,-0.948659260500899
3120184,373.0,0.0831619927036191,포이사거리(삼호물산),555,0.01779244174200617
3120185,483.0,-0.1197660541198699,논현역,832,-0.4460493236345839
3120186,65.0,1.1103361533291742,가로수길,213,0.6199610775040765
3120187,505.0,-0.1621876593032244,신논현역,670,-0.15324768454526044
3120188,512.0,-0.1739517212662936,압구정역,513,0.07879676126163743
3120189,708.0,-0.5970253664883548,강남역,761,-0.30516441902323566
3120190,234.0,0.3675670949887126,강남을지병원,604,-0.062348312146563764
3120191,314.0,0.2081772355953743,학동역,722,-0.2474614518410304
3120192,451.0,-0.0615257751623829,뱅뱅사거리,710,-0.22201168465336302
3120193,420.0,0.009122932433031,도산공원교차로,57,1.437441909020058
3120194,723.0,-0.646853548444456,언주역(차병원),987,-0.8631990929274662
3120195,179.0,0.5264444076893406,성수대교남단,508,0.08663488507790698
3120196,375.0,0.0728510872584258,서울세관,148,0.8008256245564588
3120197,565.0,-0.2826542131023459,역삼역,623,-0.08919799949257758
3120198,458.0,-0.0707045937740304,구역삼세무서,444,0.19841463472144172
3120199,72.0,1.066219889944039,경복아파트교차로,217,0.6118481818207526
3120200,126.0,0.679445320624467,학동사거리,657,-0.13257342790904292
3120201,16.0,1.7779464892629662,도곡1동,260,0.5135104451248373
3120202,322.0,0.195586695933249,압구정로데오역(압구정로데오),901,-0.5945599608791888
3120203,261.0,0.3107824984848728,강남구청역,481,0.13095313001286782
3120204,390.0,0.053892520863184,르네상스호텔사거리,417,0.23089174689174902
3120205,498.0,-0.1429408642426851,매봉역,751,-0.2894192619845015
3120206,77.0,1.0312764660120544,개나리아파트,305,0.40223479853620114
3120207,227.0,0.3740481243957139,선정릉역,515,0.07570853493162649
3120208,421.0,0.0070619847874235,청담사거리(청담동명품거리),795,-0.3626826866949099
3120209,307.0,0.2215436635578391,"강남구청(청담역_8번, 강남세무서)",900,-0.5937704249932205
3120210,654.0,-0.463262401437077,선릉역,855,-0.49223869756762023
3120211,427.0,-0.0076801253570642,도성초등학교,94,1.0498530934389236
3120212,428.0,-0.0079660386640256,한티역,852,-0.4897556322799165
3120213,488.0,-0.1234081391753159,삼성중앙역,632,-0.09686100799875141
3120214,187.0,0.4991933697072253,영동대교남단교차로,19,2.188720495900567
3120215,598.0,-0.3334213736766317,포스코사거리,333,0.35605837637307486
3120217,614.0,-0.3652916476931332,대치사거리,681,-0.1670543657766123
3120218,309.0,0.2173825596806441,,,
3120219,794.0,-0.9317262603988374,은마아파트,321,0.3694978476175892
3120220,21.0,1.6558953527431397,대치역,290,0.42613152242828745
3120221,465.0,-0.0805040127518708,봉은사역,921,-0.6253588176606143
3120222,231.0,0.3697042359377481,삼성역,15,2.403991693232534
3120223,,,휘문고교사거리,1037,-1.1679558064064723
3120224,642.0,-0.4401501157014756,수서역,981,-0.8456844964540754
3120225,657.0,-0.4729399853430999,잠실새내역(신천),932,-0.6527138783372882
3120226,615.0,-0.3681103867942469,석촌고분역,242,0.5501963551179616
3120227,836.0,-1.4565031743190495,잠실역,1036,-1.1672984146166177
3120228,449.0,-0.0530492902339657,석촌역(석촌호수),484,0.12763993282685113
3120229,814.0,-1.0376904784259025,방이동먹자골목,1019,-1.0147834367832786
3120230,507.0,-0.1669534613500012,송파사거리(송파역),667,-0.14967719664931595
3120231,800.0,-0.9624748484143972,가락시장,704,-0.20735435160609794
3120232,108.0,0.7809206672142255,송파나루역,287,0.4307668197101443
3120233,833.0,-1.3356741100978775,몽촌토성역,1051,-1.3361742478743797
3120234,452.0,-0.0620354477685856,가락시장역,284,0.4339396668499377
3120235,529.0,-0.2035038071007656,문정역,714,-0.2308956688577529
3120236,739.0,-0.6882892183034273,장지역(가든파이브),876,-0.5324473729811744
3120237,109.0,0.7761351880748552,경찰병원역,143,0.8139990445852673
3120238,640.0,-0.4313995212398402,방이역,216,0.6152285803806916
3120239,573.0,-0.2933968764011254,오금역,719,-0.24268180131721684
3120240,694.0,-0.5641820041592502,개롱역,282,0.43926721860241835
3120241,592.0,-0.3236090054253048,거여역,661,-0.13712396862176662
3120242,519.0,-0.1856737018440475,강동구청역,255,0.5223657249127888
3120243,811.0,-1.0332404234350452,천호역,943,-0.6794558740650012
3120244,324.0,0.192710164054144,암사역,733,-0.254289125395863
3120245,781.0,-0.8731042148802441,둔촌역,968,-0.7898834460561739
3120246,644.0,-0.4412556034528475,길동역,846,-0.47127438227803065
3120247,336.0,0.1627317760379517,굽은다리역,889,-0.5563395847323814
3120248,485.0,-0.1228280698545836,명일역,765,-0.31224363195808424
3120249,486.0,-0.1232832702889998,고덕역,798,-0.3687736967695591
3130001,759.0,-0.7871210825077491,통인시장,1027,-1.0507533007958618
3130002,663.0,-0.4870315559536153,세종마을음식문화거리(금천교시장),999,-0.9053895443477463
3130004,,,낙원시장(낙원지하시장(대일상가)),324,0.3665298330309468
3130005,,,세운상가가동,938,-0.6695407104102642
3130007,193.0,0.4863681424344548,광장시장(광장전통시장),905,-0.5986848293682909
3130010,586.0,-0.312862182924397,종로신진시장,336,0.35128376818761264
3130014,,,동문시장,1040,-1.206009626532189
3130015,527.0,-0.1984286175254654,창신골목시장,403,0.2546855128284963
3130018,368.0,0.0894979807789529,동대문문구완구거리(동대문문구완구시장),851,-0.4851730253423474
3130020,,,동묘시장(동묘벼룩시장),1073,-1.6944154197197367
3130022,,,숭례문수입상가(남대문시장),1024,-1.027453178507121
3130024,796.0,-0.948375231932586,남대문시장(자유상가),989,-0.8654804554190672
3130025,,,삼익패션타운(남대문시장),894,-0.5735329849486209
3130031,,,청계천공구상가,7,2.8748583801553242
3130032,795.0,-0.935352907205702,인현시장,813,-0.4043121043163692
3130033,,,대림상가(청계상가),66,1.3791030415019463
3130035,612.0,-0.363357438059543,방산종합시장(방산시장),737,-0.2571808809774297
3130036,826.0,-1.1587465946739808,중부시장(신중부시장),754,-0.2900301255448397
3130042,774.0,-0.8400358933300813,약수시장,911,-0.6092227251075605
3130048,,,동평화시장,54,1.4677829883061828
3130051,45.0,1.3002285216077971,동화동 골목형상점가,556,0.015849323450439712
3130052,706.0,-0.5916505043762561,서울중앙시장(신중앙시장),734,-0.2549644492304437
3130053,345.0,0.147110281154426,백학시장,427,0.22111192226559695
3130054,,,황학동주방가구거리상점가,950,-0.6979094045938089
3130055,554.0,-0.246649800342324,"황학시장(서울중앙시장, 신중앙시장)",545,0.03505813416504372
3130056,799.0,-0.9583060487055948,용산용문시장,807,-0.39111792535118933
3130057,,,만리시장,428,0.2210548609989345
3130058,407.0,0.0302095463660531,이촌종합시장,412,0.2346920406173248
3130059,462.0,-0.0760309175846845,후암시장,331,0.35743362239268905
3130060,844.0,-1.8496783499742189,신흥시장,1079,-2.078189529271559
3130061,,,이태원시장,952,-0.7046032702577061
3130063,382.0,0.0629031926418585,신금호역 골목형상점가,633,-0.0998116488299248
3130064,,,금남시장,570,-0.0015038128971859854
3130065,656.0,-0.4677502938500095,무학봉상점가,773,-0.3265641359174276
3130066,737.0,-0.6862641833362364,행당시장상점가,912,-0.6126206369005751
3130067,440.0,-0.0366383637211244,왕십리도선동상점가,306,0.40026016902685047
3130068,68.0,1.088727996311057,마장축산물시장,49,1.5383634530503592
3130069,394.0,0.0486114293398358,"한양대앞상점가(한양시장, 왕십리맛골목)",749,-0.28439908001112707
3130070,409.0,0.0277712532834808,뚝섬역상점가,494,0.10768653708226289
3130072,590.0,-0.321777582781389,성동용답상가시장,745,-0.27175554086292547
3130073,829.0,-1.197118891651833,뚝도시장,903,-0.5956886667716855
3130074,,,영동교골목시장,292,0.4253025573433993
3130076,746.0,-0.7219134699051146,능동로골목시장,925,-0.6386978471626589
3130078,75.0,1.0350228920733804,화양제일골목시장,119,0.9350513014193051
3130081,509.0,-0.1678725508670116,자양골목전통시장(자양골목시장),906,-0.6013268759514374
3130083,473.0,-0.0953411800053914,"중곡제일시장(중곡제일골목시장, 광성시장)",777,-0.3363099683354838
3130084,,,신성시장(신성골목시장),1025,-1.0312943333284859
3130086,475.0,-0.1004802664114179,서울약령시장,261,0.5097960295647603
3130087,,,경동광성상가(경동시장),1013,-0.9533373493978582
3130088,,,경동시장,1031,-1.1026203054485144
3130090,,,청량리종합시장,886,-0.5456691608511505
3130091,,,청량종합도매시장,1030,-1.0965816259098415
3130092,,,청량리농수산물시장,1081,-2.4450365806504673
3130094,845.0,-1.8560508656518573,청량리청과물시장,1055,-1.3518110511033061
3130095,813.0,-1.0372910797803825,청량리전통시장,941,-0.6714388367503189
3130098,168.0,0.5419007391137599,회기시장,342,0.3436048739643474
3130099,,,전농로터리시장,940,-0.6710655078252672
3130100,687.0,-0.5487231678155672,답십리시장,463,0.1638061931276854
3130101,,,답십리현대시장,58,1.4302120010229666
3130104,,,전곡시장,1047,-1.261614010468427
3130105,,,장미제일시장(중화동제일시장),265,0.49869231228118355
3130106,806.0,-1.0055057622056904,중랑동부시장,700,-0.2050386703351359
3130109,107.0,0.7910946694057481,묵1동도깨비시장,109,0.9987329266838068
3130110,574.0,-0.2934520649939164,면목골목시장(면목시장),408,0.23876412010363487
3130111,469.0,-0.0864546838728638,"동원전통종합시장(동원시장, 동원전통시장 상점가)",866,-0.5164948029822033
3130112,190.0,0.4900642586762236,사가정시장,1012,-0.9526818428125468
3130113,,,신아타운,954,-0.7118673773291573
3130115,760.0,-0.7887230602443345,우림골목시장,926,-0.6393979144701262
3130117,753.0,-0.7491223434500085,정릉시장,699,-0.20482575418021057
3130120,782.0,-0.8740384011261678,돈암시장(돈암제일시장),978,-0.8394610257845279
3130121,,,길음시장,1014,-0.9698873079223777
3130125,,,장위전통시장,87,1.0990323358062275
3130128,453.0,-0.0621453140934727,돌곶이시장(석관황금시장),1026,-1.0332628728419986
3130129,,,장미원골목시장,636,-0.10245484643953517
3130132,805.0,-1.0032485072461392,삼양골목시장(삼양시장),502,0.09339378936384872
3130133,,,우이골목시장(우이시장),1022,-1.0252911321377731
3130134,564.0,-0.2785942639094057,"솔샘시장(미아6,7동골목시장)",620,-0.08392229332663502
3130135,302.0,0.2272733114747637,수유중앙골목시장(수유중앙시장),206,0.6352723840589678
3130137,,,"수유전통시장(수유시장, 수유골목시장)",1048,-1.281695687593439
3130139,679.0,-0.5372851128232952,강북종합전통시장(강북종합골목시장),764,-0.3116854721988386
3130140,92.0,0.8827434350791069,숭인시장,52,1.5106227417338904
3130141,,,강북북부골목시장,63,1.3865210954997265
3130143,,,방천골목시장,937,-0.6674861245882198
3130145,840.0,-1.6170598600311907,,,
3130146,484.0,-0.1203513160482517,쌍문시장(쌍문역골목시장),671,-0.15540641333278699
3130147,742.0,-0.7067871277096492,쌍문역동측상점가,828,-0.4354615596750584
3130148,328.0,0.18250287283814,방학동도깨비시장,415,0.23199434392001095
3130149,404.0,0.0362556813940877,창동신창시장,433,0.21521137850043748
3130150,408.0,0.0284961975389014,창동골목시장,849,-0.4811972384408733
3130152,,,오!도봉거리 상점가,184,0.6865532879235617
3130153,770.0,-0.8178533283419693,창동역상점가,1002,-0.9158813661436251
3130154,,,상계주공1단지(가)상가,1006,-0.944022514219319
3130157,388.0,0.0544823390423075,상계중앙시장,603,-0.05573779013863524
3130159,609.0,-0.3496517414118214,공릉동 도깨비시장,738,-0.2603519302688288
3130163,601.0,-0.3363086344621863,응암오거리상점가,592,-0.0380971915757731
3130165,822.0,-1.1357256018655808,"대림골목시장(대림시장, 양지시장)",1062,-1.4678970257017423
3130166,,,응암시장(신응암시장),539,0.04635437248636792
3130167,311.0,0.2136681850507053,연신내상점가(연빛거리),318,0.37457862691528154
3130168,821.0,-1.1004410491541456,연서시장,947,-0.6958413988566466
3130169,69.0,1.0885778016821637,대조시장,130,0.8905141367262289
3130170,643.0,-0.4411363362751883,제일시장,258,0.5181884943077371
3130171,329.0,0.1809240775732619,불광먹자골목 골목형상점가,203,0.641321369373167
3130172,,,모래내시장(서중시장),820,-0.4197616435171949
3130176,,,유진상가,385,0.27266891544731575
3130177,692.0,-0.5556613697299158,인왕시장(홍제골목형상점가),896,-0.5807873057107453
3130178,750.0,-0.7372716781270168,,,
3130179,635.0,-0.420717061785557,"이화여대 3,5,7길 상점가",473,0.1435217555058331
3130180,162.0,0.5580869529186985,포방터시장,459,0.1730191404295029
3130181,,,아현가구거리상점가,526,0.06399197359480321
3130182,347.0,0.144539150086032,영천시장,741,-0.2635606125252099
3130183,441.0,-0.0376938508402146,상암동상점가,781,-0.3424636516129111
3130185,,,망원월드컵시장,139,0.8410491621308478
3130186,580.0,-0.3044129182274149,망원시장,739,-0.2619113237980767
3130190,374.0,0.0759046871243952,홍대소상공인상점가,573,-0.007705391679158034
3130191,767.0,-0.8119199949640851,홍대 걷고싶은 거리,728,-0.25166331002476544
3130194,468.0,-0.0844344503012739,용강동 상점가,698,-0.20274703714948347
3130195,555.0,-0.2545340035435526,도화동 상점가,772,-0.32653109136149994
3130196,455.0,-0.0654718239218904,공덕시장,576,-0.011353736213715881
3130197,476.0,-0.1083526335566831,마포시장,238,0.5633755947105848
3130198,203.0,0.4538016061922408,아현시장,190,0.6721573485208225
3130201,,,월정로시장,195,0.6595860579204071
3130202,793.0,-0.9280440561345016,신영시장,1015,-0.9791235112719873
3130203,778.0,-0.8657704038098737,서서울 골목형상점가,169,0.724217387175025
3130204,567.0,-0.2883305794955513,경창시장,786,-0.35022323680726886
3130205,,,신곡종합시장(신월6동 골목시장),251,0.5379849562324535
3130207,582.0,-0.305593099389318,신정1동 골목시장(신정제일시장),639,-0.10870996182703345
3130208,756.0,-0.7536999787230978,목동깨비시장(목3동시장),690,-0.18416894758221747
3130209,174.0,0.5323044799629251,목사랑시장(목4동시장),565,0.005257907729647612
3130210,610.0,-0.3516929949438728,목2동시장,640,-0.11097501100939819
3130212,,,공항시장,72,1.3141031117766742
3130213,66.0,1.10825562768855,방신전통시장,793,-0.36105956137202017
3130214,772.0,-0.8271511627891625,송화벽화시장(송화골목시장),859,-0.499170853825717
3130216,716.0,-0.6313707543908681,화곡중앙시장,237,0.5641764131485025
3130217,313.0,0.2082020769718875,화곡본동시장,323,0.36795317975551867
3130219,768.0,-0.812999499018554,까치산시장,770,-0.31964032369212503
3130221,620.0,-0.3777871987928071,"남부골목시장(남부화곡시장, 남부시장)",808,-0.39808630873084505
3130222,,,오류시장,248,0.5419113671635072
3130223,492.0,-0.1313165723212447,고척근린시장,735,-0.2555523909428912
3130225,144.0,0.6147736727266959,개봉중앙시장,621,-0.08577669327672144
3130227,,,고척골목시장상점가(그라운드 고척),541,0.04067207260770994
3130228,726.0,-0.6551868711985389,구로시장,958,-0.7373850817478749
3130229,446.0,-0.0482365255547001,남구로시장,788,-0.35143686870296664
3130230,,,가리봉시장,64,1.3863657929117312
3130231,,,독산동 우시장,878,-0.5342153920834248
3130232,160.0,0.5719111245952071,독산동 맛나는거리상점가(독산동 맛나는거리),499,0.1006273416986631
3130233,215.0,0.4082280162216178,남문시장,205,0.6359177188802105
3130235,416.0,0.0117953308920972,대명여울빛거리시장(대명시장),219,0.607574814770401
3130236,634.0,-0.4170179621498832,비단길현대시장(현대시장),930,-0.6480671628562381
3130238,,,은행나무시장,413,0.23276497462376544
3130241,356.0,0.1162003520120673,선유도역 골목형상점가,467,0.1567730757078438
3130242,,,대림중앙 골목형상점가,1045,-1.2426098551567457
3130244,94.0,0.8471109737377139,대림중앙시장,482,0.13088849838371946
3130245,,,영일시장,51,1.5181227617594746
3130246,,,영등포청과시장(조광시장),28,1.8710684797682084
3130247,,,우리시장,118,0.9405472104647384
3130248,304.0,0.2248680109242309,영등포역지하도상점가,664,-0.14012962417963226
3130249,,,동남상가,1044,-1.235609538236774
3130250,,,삼구시장(로타리상가),1052,-1.3423763720312487
3130253,,,영신상가(제일상가),933,-0.6546483480466728
3130255,,,영등포전통시장,1077,-1.7708606287249893
3130257,,,영등포시장기계공구상가,397,0.261811644573257
3130260,,,신대방1동골목상권,823,-0.4281709127954111
3130261,355.0,0.1166896772763678,성대전통시장(성대시장),1063,-1.5032837431192294
3130265,64.0,1.122357881678152,노량진중앙시장,137,0.8533353349404262
3130268,625.0,-0.3815696083719267,상도전통시장,101,1.0260424057862088
3130271,171.0,0.5350480081173059,남성역골목시장,915,-0.6159215798961699
3130273,323.0,0.1938577978982383,남성사계시장(남성시장),715,-0.23195406366924018
3130274,508.0,-0.1674608633821158,사당1동먹자골목상점가(사당1동먹자골목),577,-0.011515740694777094
3130275,,,강남골목시장,116,0.9582406512451652
3130277,,,조원동 펭귄시장(신림중앙시장),370,0.29569596700199313
3130278,,,미성동 도깨비시장 골목형상점가,388,0.2707250910447423
3130279,,,관악신사시장,454,0.18080135203671657
3130283,569.0,-0.291659067991458,신원시장,1007,-0.9444228541420607
3130285,312.0,0.2117721847892372,서원동상점가,435,0.2138571203785599
3130287,,,삼성동 시장(삼성동시장),840,-0.4614967692704172
3130290,649.0,-0.458349063673491,영림시장,299,0.41254052132456004
3130294,818.0,-1.0821595734043046,관악중부시장,583,-0.02286746423779707
3130295,377.0,0.0716074730332436,인헌시장(원당종합시장),266,0.4955422148721368
3130301,,,양재시장,117,0.9438677203829734
3130302,,,강남시장(강남구 강남시장),34,1.8028175047657562
3130303,763.0,-0.7960074360783459,영동전통시장,965,-0.7632885197499857
3130306,166.0,0.5487410292600049,강남언주로,178,0.7001822722429678
3130308,,,청담삼익시장,564,0.006218759151496028
3130310,358.0,0.1042625652260109,강남개포시장,361,0.3096866305050068
3130311,738.0,-0.6877123932332283,새마을시장,727,-0.2511170865490848
3130312,713.0,-0.6249628087659507,석촌시장,1056,-1.3795127551100548
3130313,536.0,-0.217921044382907,방이시장,540,0.04266719014632096
3130314,154.0,0.589073027949289,풍납시장,485,0.12176381535494551
3130315,30.0,1.5417010603363013,문정동 로데오거리 상점가(문정동 로데오거리),107,1.002383654112308
3130316,,,마천시장,885,-0.5415371524926147
3130317,472.0,-0.0908157445385204,마천중앙시장,262,0.5086973949026186
3130318,676.0,-0.5329772220408153,로데오거리상점가,784,-0.34767005542945595
3130319,145.0,0.6121161763151274,성내전통시장,291,0.4254952188547661
3130320,684.0,-0.5446998406550932,암사종합시장,908,-0.6059323348773453
3130322,665.0,-0.4878569613627599,,,
3130323,733.0,-0.6725242352171179,둔촌역전통시장,904,-0.5966433266669894
3130324,450.0,-0.0541848144709173,길동복조리시장,677,-0.16382034217874905
3130326,,,고덕 골목형상점가,1038,-1.1909363952410073
3130327,,,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",803,-0.37931887533247205
